"","property_id","city","price","surface_total","surface_covered","rooms","bedrooms","bathrooms","title","description","property_type","operation_type","lat","lon","new_surface","ns","st","new_surface_2","surface_total2","bathrooms1","bathrooms2.start","bathrooms2.end","estrato","piso","ascensor","parqueadero","distancia_parque","distancia_estacion_bus","distancia_hospital","distancia_estacion_policia","distancia_banco"
"1849","5a93310336ee00bcb9945e83","Cali", 788948159,"480",  369, 4, 4, 4,"Casa En Venta En Cali Prados Del Limonar Cod. VIAA1486","se vende hermosa casaexclusivo condominio ciudadela pasoancho sector iv casa 19rea del lote 369 m2area construida:  480 m2descripcion: primer nivel:  parqueaderos para 4 carros, sala de recibo, sala principal, sala de televisin, comedor, cocina, cuarto de servicio con su bao, patio y tres habitaciones con su baosegundo nivel: alcoba principal con bao y sauna, sala televisintercer nivel:  oficinala unidad tiene 28 casas en el condominio. tiene piscina para adultos, piscina para nios. un saln grande para 80 personas con aire acondicionado, zona verde.zona de asados cerca a la piscina y zona barbecue.ubicacin privilegiada dentro del condomino y  no recibe sol en la tarde por lo que es muy fresca.tiene leasing habitacional con banco bbva por 360 millones de pesos.","Casa","Venta",3.391000,-76.52900," 369 m2"," 369 m2",  480,  369.00,  369.00,NA,NA,NA,NA,NA,NA,NA, 104.020198, 715.677692,1250.05777,1307.60911,1113.345298
"1850","90c46bdbd1b14782f055c5b2","Cali", 637379586," 80 mt",NA,NA, 3, 2,"Venta de apartamento valle del lili","<b>venta de apartamento valle del lili</b><br><br>venta apartamento valle del lili <br />
&aacute;rea 80 mtrs<br />
consta de :sala comedor cocina integral zona de oficio . estudio m&aacute;s 3 habitaciones la pp con ba&ntilde;os y vestier <br />
la unidad cuenta con piscina amplia zona verde juego para ni&ntilde;os <br />
parqueaderos en s&oacute;tano y dep&oacute;sito <br />
valor de venta $230 millones poco negociable<br /><br><br> características adicionales: <br>  <br><br> ref#699687.","Casa","Venta",3.367000,-76.52400," 80 mt"," 80 mt",NA,   80.00,   80.00,NA,NA,NA,NA,NA,NA,NA,1005.276504,3104.884203,1854.64572, 306.03751, 875.151819
"1851","668e67101ac547e3b1961b1b","Cali",1173887163," 366.6 mts2",NA,NA, 4, 5,"APARTAMENTO EN VENTA EN CALI","$2.950.000.000
venta hermoso  penthouse en normandia - área primer piso: 366.6 mts2, con hall, sala, comedor. cocina, alcoba de servicio, 2 balcones, vista al cerro y al río, 3 alcobas, cada una con baño y aire acondicionado, 5 baños, estudio - área terraza: 131.4 mts2 consta de jacuzzi, sauna,cocina,sala de star, hermosa vista

  3 garajes, depósito de 16 mts2 - domótica (toldos, cortinas, a.a., cámaras, iluminación, sonido, televisores, direct tv, apple tv) todo se controla desde el celular y/o tablet - super zona social (club) piscina para adultos y niños, gimnasio, sauna, turco, salón social -","Apartamento","Venta",3.453000,-76.54400," 366.6 mts2"," 366.6 mts2",NA,  366.60,  366.60," 5 baños",NA,NA,NA,NA,NA,NA,1281.519853,1364.247818, 390.23447, 718.09725,1543.831395
"1852","dc40e747431e534d99d2c362","Cali",1006298358,"100",  238, 5, 5, 4,"Casa En Venta En Cali San Fernando Viejo Cod. VKWR10405434","en san fernando viejo cerca de la universidad uniminuto, colegio maria auxiliadora, en una zona residencial tranquila, cerca a supermercados, drogueras y panaderas entre otros, tenemos esta hermosa casa para la venta.  disfrute de la vista ms hermosa de cali y sus farallones en cualquiera de las dos salas que tiene o en sus habitaciones. es una casa de 4 niveles, cada uno con su encanto colonial, pisos en tabln y cermica. son 5 habitaciones dos de ellas con baos, dos baos adicionales, dos comedores, amplia cocina y zona de ropas. garage para un carro. contcteme y hagamos negocio!","Casa","Venta",3.438000,-76.54300,NA,NA,  100,NA,  238.00,NA,NA,NA,NA,NA,NA,NA, 652.236951, 640.546032, 517.15673, 745.20846, 399.590445
"1853","6edb8b68c6a367d0fce471fa","Cali",1401074295,"145",  145, 3, 3, 4,"Apartamento En Venta En Cali Limonar","venta espectacular penthouse remodelado con la mejor vista de cali en  unidad ubicada en zona residencial entre la pasoancho y la cra 66, acceso principales vas de la ciudad, cerca a los centros comerciales y universidades.unidad ubicada en zona residencial entre la pasoancho y la cra 66, acceso principales vas de la ciudad, cerca a los centros comerciales y universidades. apto con rea de 145,15 m2,  piso 10, consta de 2 niveles. primer nivel : sala, comedor, cocina tipo americano, zona oficios, 2 alcobas (una con airea acondicionado), 3 baos. segundo nivel alcoba principal con aire acondicionado, 1 bao con vestier, star televisin;  a 4 gradas zona bbq. tiene dos parqueadeross con matrcula inmobiliaria independiente. la unidad cuenta con zona hmeda como la piscina para adultos y la de nios,  jacuzzi y sauna. tambin con juegos infantiles y hermosas zonas comunes.","Apartamento","Venta",3.396000,-76.53700," 145,15 m2"," 145,15 m2",  145,  145.15,  145.15,NA,NA,NA,NA,"  piso 1",NA,NA, 597.846208,1432.081951, 972.73788,1587.53967, 819.763320
"1854","44993065962c219ca3c4183f","Cali",1981007000," 440 m2",NA,NA, 4, 6,"CASA EN VENTA EN CALI","está es una imponente y hermosa casa qué por su arquitectura y diseño fue seleccionada para aparecer en la revista axxis.
su arquitecto diseño espacios abiertos para integrar la naturaleza en cada rincón y disfrutar de la abundante vegetación de la zona. 

área casa 440 m2
área lote 1.256
3 habitaciones con baño 
habitación principal con balcón y vestier
salón de yoga
estar de televisión 
baño social
estudio 
terraza 
piscina
jacuzzi
baño completo en zona de piscina 

valor $2.200.000.000

#111inmobiliaria #cientoonceinmobiliaria #fincaraizcali #realestatecali #inmobiliariacali
#propiedadraizcali #desarrolloinmobiliariocali","Casa","Venta",3.338000,-76.54200," 440 m2"," 440 m2",NA,  440.00,  440.00,NA,NA,NA,NA,NA,NA,NA,1178.640080,6643.230517,4218.51495,1824.83230,1773.714463
"1855","1bd7c953fb12f85c8637df9b","Cali", 481311191,"180",NA,NA, 3, 2,"se vende  Casa en El Sur de cali Pampalinda","vendo casa en pampalinda 179.8 mtrs2 330 millones negociables. 5 habitaciones 2 baños. sala comedor, cocina remodelada, antejardin amplio. parqueaderos, excelente ubicacion muy cerca ala universidad santiago de cali. info 3157443756  313 2087411","Casa","Venta",3.398000,-76.53800," 179.8 mt"," 179.8 mt",  180,  179.80,  179.80," 2 baños",NA,NA,NA,NA,NA,NA, 646.141069,1542.920707, 839.23015,1622.34432,1021.355195
"1856","6312a855c12ac2d23743a788","Cali", 646772412,"144",  144, 3, 3, 3,"Apartamento En Venta En Cali Santa Teresita Cod. VIAA961","apartamento nuevo sta teresita, en edificio. 143.5 metros, piso 9. sala comedor, balcn con hermosa vista, estudio o sala televisin, bao social, cocina integral muy amplia con alacena tipo americano, 3 habitaciones muy amplias, principal cuenta con vestier y bao; bao alcobas, cuarto empleada con closet y bao; zona oficios, 2 parqueadeross stano. depsito. edificio con saln social cerrado, piscinas, sauna, turco, gimnasio, juegos infantiles. planta elctrica. admn. $500.000","Apartamento","Venta",3.452000,-76.55100," 143.5 metros"," 143.5 metros",  144,  143.50,  143.50,NA,NA,NA,NA," piso 9",NA," 2 parqueadero", 706.660064,2147.777544,1041.30248,1162.72182,2184.373821
"1857","4b467580da137da11bf16893","Cali", 741540799," 121 metros",NA, 3, 3, 3,"SE VENDE CASA LIDO SUR CALI","se vende casa en el barrio el lido de 121 metros de lote, 3,87 mts de frente por 25 mts de fondo, esta ubicada en una calle muy tranquila, silenciosa y segura, de fácil acceso a la calle quinta y a la avenida los cerros, la casa es fresca e iluminada ya que posee diversas entradas de luz natural, a través de claraboyas y de un patio interno de 24 metros.

en el primer piso encontramos el acceso al parqueaderos para dos vehículos, uno interno y el otro en el ante jardín, sala comedor, baño social, cocina con gas domiciliado, patio interno, habitación de servicio con su baño. en el segundo piso encontramos las 3 habitaciones, el baño de alcobas, la habitación principal con closet y baño privado, estrato 5

no deje pasar esta oportunidad y agende su cita ya","Casa","Venta",3.422626,-76.55107," 121 metros"," 121 metros",NA,  121.00,  121.00,NA,NA,NA," estrato 5",NA,NA,NA,1011.992930, 987.258788, 164.01894,1114.76209,1353.006707
"1858","6c260d27ae4548103dab6797","Cali", 606356474,"90",   90, 3, 3, 3,"Apartamento En Venta En Cali Santa Anita Cod. VIAA1619","apartamento ubicado en sta. anita, 4 piso con ascensor, 90 mts, 3 alcobas + alcoba de servicio, 3 baos, sala comedor amplia, cocina integral grande y ventilada, zona oficios, 2 balcones con vista exterior, administracin 357.000, la unidad est ubicada en un sector seguro y tranquilo, 1 parqueaderos en sotano, deposito, zona social con piscina de adultos y nios, saln social, cancha pequea sinttica, cerca a colegios, universidades, palmeto y avenidas pasoancho y autopista sur. cod f.t","Apartamento","Venta",3.398000,-76.53600," 90 mt"," 90 mt",   90,   90.00,   90.00,NA,NA,NA,NA,NA," ascensor"," 1 parqueadero", 424.859841,1320.961464,1061.42571,1407.91153,1063.820853
"1859","3ae5baf2cac53aba28111a15","Cali", 490428794,"125",  125, 3, 3, 2,"Apartamento En Arriendo/venta En Cali Centenario","apartamento sur de cali, consta de 3 habitaciones con armario y  vestier, 2 baos, sala comedor,terraza, cocina, estudio, saln, zona de oficios, 2 garajes,vista interior ,habitacin de empleada.amplias zonas sociales para disfrutar en familia, turco, sauna y gimnasio. apto 503 remodelado precio: $ 450.000.000 rea construida: 125 m rea estrato: 6 habitaciones: 3 bao: 2  antigedad. 5 estado: remodelado arriendo $3.000.000 administracin incluida cita previa:  - 300 522 3987","Apartamento","Venta",3.454000,-76.53600,NA,NA,NA,NA,  125.00,NA,NA,NA,NA,NA,NA,NA,1234.795640, 473.395257, 745.12902,1017.50896, 802.965898
"1860","e927e0ee6b3db3beb834e739","Cali",1061750110," 472 mt",NA,NA, 4, 4,"CASA CONDOMINIO EN VENTA EN CALI","venta de hermosa casa de 2 pisos en pance. conjunto cerrado de 12 casas. rodeado de naturaleza y bordeado por el río pance. cerca al colegio bolivar. 

sala,  
comedor, 
baño social; 
4 habitaciones con baño,  
estudio, 
cocina integral, 
patio de ropas, 
hall de entrada 
garaje doble con puerta electrónica. 
estadero cubierto,  
piscina, 
turco, jacuzzi  y baño área piscina; planta emergencia cubrimiento total.
lote propio: 472 mtrs2
área construida: 532 mtrs2.
área condominio 17.500 mtrs2.
precio venta $1.600 millones. negociables! i","Casa","Venta",3.342000,-76.55000," 472 mt"," 472 mt",NA,  472.00,  472.00,NA,NA,NA,NA,NA,NA,NA, 186.177006,6562.058883,3804.57318,2726.23107,2327.040392
"1861","96afca9374059cbbc946a741","Cali",1280814053,"70",  125, 3, 3, 4,"Casa En Venta En Cali Valle Del Lili Cod. VKWC10404277","hermosa casa en condominio rivera del valle, como para estrenar, hermosa casa en condominio rivera de valle en barrio valle del lili, 125 mts2 construidos distribuidos en 3 niveles, 3 habitaciones, opcion 4, 4 baos, 2 parqueadeross, terraza, hall de alcohobas con estudio, hermosa sala comedor y cocina totalmente equipada.","Casa","Venta",3.364000,-76.49500," 125 mts2"," 125 mts2",   70,  125.00,  125.00,NA,NA,NA,NA,NA,NA," 2 parqueadero",1908.974329,4689.597484,3555.31847,3412.63024,4033.159839
"1862","9811955e4ce22fe0c7597a7a","Cali", 939069799,"78",NA,NA, 3, 3,"SE VENDE CASA AL SUR DE CALI VALLE DEL LILI -CANEY","hermosa casa al sur de la ciudad en unidad residencial.  con un area de 78m2 tres plantas.  sala comedor, cocina moderna,3 alcobas, 3 baños, parqueaderos.   la casa esta ubicada a la zona social.","Casa","Venta",3.371000,-76.52100," 78m2"," 78m2",   78,   78.00,   78.00," 3 baños", 2, 2,NA,NA,NA,NA, 830.806714,2677.997166,1373.01804, 790.45612,1376.622172
"1863","cdc49d5494ecb1ff7ed097dd","Cali",2562046758,"396", 1188, 6, 6, 6,"Casa En Venta En Cali El Bosque","casa en excelente estado en reconocida zona de cali, cuenta con seis alcobas  cada una con su respectivo closet la principal con bao, ademas de cinco baos mas, dos salas, un comedor,  dos cocinas una de ellas integral, zona de ropa amplia y ventilada, piscina en patio,terraza techada estructura metalica,, parqueaderos para cuatro carros dos cubiertos y dos descubiertos, puerta inteligente, inmueble en noroeste de la ciudad, cerca de la vallas, a pocas cuadras de chipchape.","Casa","Venta",3.484000,-76.53100,NA,NA,  396,NA, 1188.00,NA,NA,NA,NA,NA,NA,NA,1271.064319,1646.293917,1035.82361, 952.91194, 776.470879
"1864","15555f6006b4c1d946099740","Cali", 597924960,"82",   82, 3, 3, 2,"Apartamento En Venta En Cali Valle Del Lili Cod. VKWC10406604","excelente ubicacin en el sur de cali, este apartamento de 82,32 mts2 consta de sala - comedor  integrados a una terraza exterior, una cocina completa, moderna tipo americano, estudio para teletrabajo, tres habitaciones la principal con bao y un balo para las otras dos habitaciones auxiliares.esta en un tercer piso esquinero lo que permite que el apartamento tenga independencia, aire y luz natural lo cual permite disfrutar un ambiente confortable.la unidad residencial tiene zonas de uso comn muy completas ya que cuenta con piscina, zona hmeda, gimnasio, zona verde y parque para los nios. tiene un parqueaderos.se encuentra cerca de centros comerciales, clnicas, entidades financieras y vas de acceso a universidades y colegios del sur de cali.","Apartamento","Venta",3.362000,-76.52300," 82,32 mts2"," 82,32 mts2",   82,   82.32,   82.32,NA,NA,NA,NA,NA,NA,NA, 845.004508,3661.839451,2387.39254, 674.76817, 953.978824
"1865","35e3a6b12e7048e494bc0e1b","Cali", 546977156,"123",NA,NA, 3, 3,"CASA CONDOMINIO VALLE DEL LILI CP 1259958","platinum grupo inmobiliario ofrece:<br><br>venta<br><br>casa condominio valle del lili parte nueva (c.p 1259958)<br>precio 350.000.000 millones<br><br>3 niveles, area construida 123 mts<br>1 piso:<br>entrada vehicular y peatonal, 2 parqueadeross, sala comedor, cocina abierta, baño social, zona de oficio, cuarto de aseo,  jardin interior<br><br>2 piso:<br>sala tv, 2 habitaciones con closets, un balcón que compate una habitacion y el star tv, <br><br>3 piso:<br>habitacion principal con baño y vestier, balcón<br><br>administracion 230 <br>sin piscina","Casa","Venta",3.384000,-76.53100," 123 mt"," 123 mt",  123,  123.00,  123.00,NA,NA,NA,NA,NA,NA," 2 parqueadero",  46.189739,1450.547946,1148.46148,1964.87760,1014.644765
"1866","ee0b0390f497be917b295efb","Cali", 452629873,"341",  280, 4, 4, 2,"Casa En Venta En Cali Cuarto De Legua - Guadalupe Cod. VBNC88254","casa de una planta ubicada en el barrio cuarto de legua 4 alcobas amplias con closeth  principal con bao remodelado y estadero  pequeo iluminado sala comedor amplia bao social completo cocina semintegral gas natural zona ropas amplia con lavadero alcoba servicio con bao casa amplia fresca iluminada 2 patios en corredor y patio grande al fondo de la casa garaje para dos carros uno cubierto y otro en antejardin el inmueble cuenta con rejas de seguridad techos en buen estado comodas vias de acceso facilidad de transporte  cerca a cosmocentro palmeto restaurantes gimnasios plaza toros colegios   parques e  iglesia","Casa","Venta",3.407000,-76.55100,NA,NA,  341,NA,  280.00,NA,NA,NA,NA,NA,NA,NA, 608.909997, 836.385746,1163.16325, 608.27206, 512.143408
"1867","45b36687fac5842d41703cb8","Cali",1095131194,"180",  264, 4, 4, 4,"Casa En Venta En Cali Vipasa","espectacular casa al norte de cali, estrato 4, remodelada con hermosos acabados, cerca de chipichape, centros de salud, colegios y parques. cuenta con antejardn con reja, garaje con capacidad para 3 vehculos, sala, comedor independiente, estar de tv o estudio, amplia cocina integral, 2 alcobas con closet, la principal cuenta con bao y jacuzzi, bao social, zona de ropas, piso porcelanato, lmparas de lujo, patio con zona verde, en la parte de atrs de la casa hay 2 apartaestudios, cada uno con bao.esta propiedad es una excelente inversin para usted y su familia, llmenos para una visita sera un gusto mostrarle este maravilloso apartamento.","Casa","Venta",3.478000,-76.52000,NA,NA,  180,NA,  264.00,NA,NA,NA," estrato 4",NA,NA,NA, 437.340302, 321.835569, 577.72349, 344.04307, 281.715228
"1868","4a6702aa9049b34ba9eb54df","Cali", 666905437,"84",NA,NA, 3, 2,"Apartamento En Venta En Cali Valle Del Lili Cod. VBINH-420","venta de apartamento en condominio en el barrio valle del lili al sur de la ciudad de cali. en un 12 piso con ascensor. hermoso, amplio y con vista panorámica  hacia sus alrededores. área construida de 84 mts2. el apto cuenta con tres habitaciones cada una con su respectivo closet, la principal con baño y baño social para las otras alcobas, cocina integral , zona de oficios ,  parqueaderos propio en sótano. valor de la administración 190.000. valor de venta 260.000.000.el conjunto consta de zona social, piscina para adultos y niños y juegos infantiles. cómodas vías de acceso , cercano a parques y zonas verdes.","Casa","Venta",3.369000,-76.51200," 84 mts2"," 84 mts2",   84,   84.00,   84.00,NA,NA,NA,NA,NA," ascensor",NA,1556.583433,3164.282438,1853.22774,1655.61970,2214.253304
"1869","33084b4df870cddbcf41d5b7","Cali", 808146146,"131",  131, 3, 3, 3,"Casa En Venta En Cali Valle Del Lili Cod. VKWR10405988","venta casa valle del lili, guadalquivir, con un rea de 131.2 m2 . la casa esta distribuida en cuatro pisos: amplia sala - comedor, cocina tipo americana, 3 baos, 3 habitaciones, cuarto de estudio,1 , zona de tv patio y 2 parqueadeross. el parqueaderos comunica internamente con la casa.el condominio cuenta con: piscina, turco, cancha de basketball, zona social y gym.el barrio se encuentra en cercania con: centros comerciales, zonas verdes, restaurantes, supermercados y transporte publico. descuento por poco tiempo. llama ya","Casa","Venta",3.370000,-76.52200," 131.2 m2"," 131.2 m2",  131,  131.20,  131.20,NA,NA,NA,NA,NA,NA," 2 parqueadero", 826.796153,2778.368245,1491.10027, 636.21058,1223.566608
"1870","5704163a1db8f663a65e2481","Cali",1336247810,"400",NA,NA, 3, 3,"Casa En Venta En Cali Pance Cod. VBIEI812","exclusividad,innovación,distribución,diseño,amplitud,iluminación ,calidad en sus acabados son algunas de las características que tiene esta linda casa ubicada en uno de los sectores mas privilegiados del sur de cali , area 700 mts de lote y 400 de construcion que cuenta con sala  comedor estudio,baño social,cuarto de empleada con baño,zona de oficios, 3 alcobas 2 baños 2 garajes amplia zona verde.","Casa","Venta",3.345000,-76.52600," 700 mt"," 700 mt",  400,  700.00,  700.00," 2 baños",NA,NA,NA,NA,NA,NA, 599.748809,5556.486888,4012.46354, 634.35402, 592.561256
"1871","dae5a90636e1e724d7664f75","Cali", 582360368,"246",  246, 3, 3, 3,"Apartamento En Venta En Cali Versalles","amplio apartamento con una excelente ubicacin en el barrio versalles 246m2.  zona de ropas, cuarto de servicio con bao, amplia cocina sin gas ,despensa, bao social cocina integral, sala comedor independientes, balcn, sala de estudio, 3 alcobas con closet principal con bao y vestier 1 alcoba auxiliar con bao y closet bao de alcobas, sala de tv, 2 parquederos 1 depsito. sin zona comn (solo es un apto por piso)","Apartamento","Venta",3.399000,-76.49900," 246m2"," 246m2",  246,  246.00,  246.00,NA,NA,NA,NA,NA,NA,NA, 388.469861,2549.308838, 864.83503,1132.05911,4060.010770
"1872","9d46c742ec94d59e736cbc4b","Cali", 521691730,"115",NA,NA, 3, 3,"VENTA CASA VALLE DEL LILI","vendo casa en valle del lili de 2 niveles, con un área de 115 metros. consta de sala comedor, baño social, cocina totalmente integral, zona de oficios, patio interno enchapado y techado, tres habitaciones la principal con baño y aire acondicionado, baño de alcobas (baños con ducha de hidromasajes), estudio, antejardín enrejado y con piso cerámico. valor 315 millones. informes 5921831 -3183301095","Casa","Venta",3.377000,-76.51800," 115 metros"," 115 metros",  115,  115.00,  115.00,NA,NA,NA,NA,NA,NA,NA, 554.533985,2093.406050, 758.12625,1492.09260,2056.158693
"1873","2c38f209acd86ec39bd98a98","Cali", 727559191,"129",  129, 3, 3, 3,"Apartamento En Venta En Cali Santa Mnica Cod. VPAD4903","te traemos en pads este lindo apartamento con un excelente espacio en uno de los barrios ms tradicionales de cali. el apartamento tiene una excelente distribucin donde encontrars lo que necesitas, cocina abierta para disfrutar tus cenas, celebrar en familia o con amigos, un lindo balcn que permite que entre la luz y el aire.adems tiene un espacio ideal para hacer home office de manera cmoda.ideal para  empezar la vida en pareja o independizarse, dado que aunque es un edificio tradicional, el apto esta recin remodelado.anmate a conocerlo. ..para mayor informacin visita nuestra pgina web  cod 4903","Apartamento","Venta",3.464000,-76.53400,NA,NA,NA,NA,  129.00,NA,NA,NA,NA,NA,NA,NA, 570.329248, 824.627075, 380.86895,1003.21565, 349.557920
"1874","80f683098081758fa17bbe51","Cali",1648338000,"198",  198, 4, 4, 5,"Apartamento En Venta En Cali La Arboleda Cod. VAIB-398","amplio y hermoso apto de 198 metros cuadrados,un apto por piso, vista extraordinaria . espacio para balcn frontal, tres habitaciones grandes , la principal con bao y vestier,  estudio, cuarto de tv,cuarto del servicio amplio,cocina americana , patio de ropas,bao social con ducha zona de asados picina para adultos y otra  ninos , 2 parqueadeross , dos ascensores .","Apartamento","Venta",3.449000,-76.54900," 198 metros"," 198 metros",  198,  198.00,  198.00,NA,NA,NA,NA,NA," ascensor"," 2 parqueadero", 570.885788,1980.084271, 812.01162, 826.98287,1786.505464
"1875","bccd074186a30aa96e768406","Cali", 770298029," 107m2",NA,NA, 3, 3,"APARTAMENTO EN VENTA EN CALI","apartamento segundo piso ubicado en ciudad jardín en la unidad residencial terrazas de cañasgordas, en la calle 20 # 101a - 67, con 107m2, consta de: balcón amplio, sala comedor, cocina integral, 3 alcobas, una con aa, principal es amplia con baño y vestier, las otras dos con closet, estudio con mueble fijo para sala de tv, baño social, cuarto de empleada con baño, 2 parqueadeross lineales. la unidad cuenta con: salon social con aa, juegos infantiles, piscinas, gimnasio, turco, cancha múltiple, parqueaderos para visitantes, valor $370 millones negociables.","Apartamento","Venta",3.361000,-76.53400," 107m2"," 107m2",NA,  107.00,  107.00,NA,NA,NA,NA,NA,NA," 2 parqueadero", 463.672753,3937.475984,2035.39282, 586.71706, 398.427668
"1876","be42739fec36198b00f20917","Cali", 461739047," 100 metros",NA,NA, 3, 2,"APARTAMENTO EN VENTA EN CALI","apartamento en venta en unidad residencial al sur de la ciudad, con área construida de 100 metros cuadrados, ubicado en el tercer piso, consta de: 3 alcobas, la principal con vestier, dos baños, sala de tv, balcón, sala-comedor, cocina semi integral, gas natural, calentador, aire acondicionado, zona de ropas, parqueaderos lineal doble, la unidad cuenta con piscina para adultos y niños, zona social, dos ascensores, predial: un millón seiscientos, estrato 4, tiene hipoteca con persona natural

valiosa oportunidad por su estratégica ubicación sobre la carrera 66, cuenta también con excelentes zonas verdes a sus alrededores, ideal para todo tipo de actividades físicas,  su excelente ubicación le permite tener a la mano todo tipo de servicios como lo son: transporte publico, gastronomía, bancos, centros comerciales, notarias, universidades, entretenimiento, nocturno, esparcimiento en familia, colegios, y sobre todo, la  privilegiada movilidad que le representa al habitante de esta unidad.","Apartamento","Venta",3.398000,-76.53700," 100 metros"," 100 metros",NA,  100.00,  100.00,NA,NA,NA," estrato 4",NA," ascensor",NA, 535.291650,1431.819202, 950.43811,1514.73942,1036.889147
"1877","9d8f8788ce7568b16c4abf9f","Cali",1184293514,"350",  270, 3, 3, 5,"Casa Campestre En Venta En Cali Pance","se vende espectacular casa en condominio campestre en unidad essenza casa #28 en sector exclusivo de cali, cerca de la universidad san buenaventura y a colegios de pance, cuenta con 270 mts2, 2 niveles con opcin de construir un 3er piso, primer piso tiene cocina americana abierta con baha, cuarto de servicio con bao y cuarto de ropas, sala, sala comedor, bao social 2 cuartos de depsito, piscina propia con jacuzzi, deck y zona de bbq. segundo piso tiene 3 cuartos cada uno con bao y balcn, principal con vestier y bao grande, sala de tv amplia. cuenta con 3 parqueadeross (2 cubiertos). la unidad tiene zona social con turco dos jauzzis espacio para gimnasio y juegos para nios","Casa","Venta",3.351000,-76.54300," 270 mts2"," 270 mts2",  350,  270.00,  270.00,NA,NA,NA,NA,NA,NA," 3 parqueadero",1029.009536,5327.026563,2768.72401,2074.51204,1446.808979
"1878","8ed3d75bcc414713c3e328fb","Cali",1581491063,"146",  140, 6, 6, 4,"Casa En Venta En Cali Base Area","en venta excelente casa ubicada en el barrio la base, la casa se remodelo hace poco, cuenta con ante jardin amplio el cual sirve como garaje, sala amplia, cuarto de hall con bao, cocina totalmente nueva excelentes acabados en la casa, paredes en un un hermoso acabado, habitacion y bao, segundo piso: 4 habitaciones grandes, la principl con aire acondicionado y persianas electricas y base para televisor y/o teatro en casa y un closeth bastante grandes y bao amplio, patio, calentador, la casa se entrega con lamparas de lujo instaladas ya, aire acondicionado y bases para tv en dos habitaciones, tercer piso:  para terminar  ya esta estructurado falta por terminar, excelente ubicacion cerca a estaciones del mio, olimpica, excelentes y comodas vias de acceso, ubicada en una parte centrar de la ciudad","Casa","Venta",3.450000,-76.49600,NA,NA,  146,NA,  140.00,NA,NA,NA,NA,NA,NA,NA, 528.360408, 714.024801,  27.69274,1373.85276, 798.518427
"1879","600215f299fb0457ca72f923","Cali", 613605500,"70",   70, 3, 3, 2,"Apartamento En Venta En Cali Valle Del Lili Cod. VJVS1019","se vende apto para estrenar zona sur, 2 piso, 70.23 mt2, consta de 3 alcobas principal con bao y punto de a.a, bao social, closet, sala- comedor, balcn, cocina integral, horno, extractor, zona de oficios, ascensor, parqueaderos cubierto, cancha mltiple ( futbol, basket, voleibol), saln social, bao turco, gym, zona de nios. valor admon $ 193.000 valor venta $ 265 millones. comunicarse al numero 3007127354 germn rodrguez","Apartamento","Venta",3.371000,-76.51500," 70.23 mt2"," 70.23 mt2",NA,   70.23,   70.23,NA,NA,NA,NA,NA," ascensor",NA,1245.543123,2832.595239,1502.26300,1386.00831,1967.962939
"1880","866e30b6ebe4656921264b2f","Cali",1460608231," 158.12 metros",NA,NA, 3, 4,"Vendo Apartamento en Ciudad Jardín/ Sur de Cali","<b>vendo apartamento en ciudad jardín/ sur de cali</b><br><br>vendo apto para estrenar<br />
conjunto central park ,<br />
avenida ca&ntilde;as gordas ciudad jard&iacute;n cerca a la universidad javeriana.<br />
&aacute;rea 158.12 metros es un 8vo piso <br />
3 alcobas con vestiers y ba&ntilde;o, ba&ntilde;o social<br />
alcoba de servicio con ba&ntilde;o 1 estudio, balc&oacute;n<br />
dos garajes, dep&oacute;sito.<br />
piscina. sauna.jacuzzi. <br />
cancha squash. salones.<br />
valor por debajo lista de precios.<br />
administraci&oacute;n $300.000.<br /><br><br> características adicionales: <br>  <br><br> ref#632392.","Apartamento","Venta",3.364000,-76.53800," 158.12 metros"," 158.12 metros",NA,  158.12,  158.12,NA,NA,NA,NA,NA,NA,NA,1017.497438,3780.648480,1516.71151, 768.58353, 706.999336
"1881","01532549d926f6f0cff7b3ed","Cali",1607546057,"254",  254, 4, 4, 5,"Apartamento En Venta En Cali Santa Teresita Cod. VCMP1954","contacto para informacion detallada amanda tres doce dos cinco siete nueve seis diecinueve, precioso apto, piso diecisiete, vista atractiva a la ciudad ,optimos acabados ,  excelente area y distribucion de espacios , amplia  salacomedor , estudio, dos salas auxiliares, cuatro alcobas , tres de ellas con bao privado,  alcoba principal doble,  muy confortable  con balcon,   cocina remodelada   con cuarto de servicio, tres garajes, piscina , amplias zonas verdes, salon de eventos, lobby con comoda sala de espera o descanso, sector exclusivo sobre avenida del rio.","Apartamento","Venta",3.452000,-76.55100,NA,NA,NA,NA,  254.00,NA,NA,NA,NA,NA,NA,NA, 706.660064,2147.777544,1041.30248,1162.72182,2184.373821
"1882","af92beeaf3e10b58e038bbaf","Cali", 520472002,"95",   95, 3, 3, 3,"Apartamento En Venta En Cali Ciudad Jardin","hermoso apartamente en terrazas de caasgordas, primer piso, full acabados, 3 habitaciones, la principal con bao y vestier, 1 bao social, sala - comedor, habitacion de servicio con bao, patio, 1 parqueaderos cubierto. condominio con full zona social, piscina, gimnasio, cancha de tenis, cancha de microfutbol, salon social. carolina herrera 322 5003539","Apartamento","Venta",3.368000,-76.54500,NA,NA,   95,NA,   95.00,NA,NA,NA,NA,NA,NA," 1 parqueadero", 631.595345,3803.550617, 870.74590,1551.94726,1549.338877
